COMBUSTIBLE,AÑO_REGISTRO,CLASE,SERVICIO,MARCA,MUNICIPIO,DEPARTAMENTO,CAPACIDAD_PASAJEROS,POTENCIA,CANTIDAD
GASO ELEC,2021,CAMIONETA,Particular,TOYOTA,MONTERIA,Cordoba,,126.0,1
GASO ELEC,2021,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,SABANETA,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,PEREIRA,Risaralda,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BMW,BOGOTA,Bogota D.C.,,184.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,255.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,255.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CALI,Valle del Cauca,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,BMW,ENVIGADO,Antioquia,,286.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,BOGOTA,Bogota D.C.,,407.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,BOGOTA,Bogota D.C.,,407.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,FUNZA,Cundinamarca,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MARINILLA,Antioquia,,126.0,1
GASO ELEC,2022,CAMPERO,Particular,SUBARU,BOGOTA,Bogota D.C.,,164.0,1
GASO ELEC,2022,CAMPERO,Particular,SUBARU,BOGOTA,Bogota D.C.,,164.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MANIZALES,Caldas,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,SABANETA,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,429.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CALI,Valle del Cauca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,COTA,Cundinamarca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CHIA,Cundinamarca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CALI,Valle del Cauca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BUCARAMANGA,Santander,,362.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,CHIA,Cundinamarca,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,201.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MANIZALES,Caldas,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,MEDELLIN,Antioquia,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,ENVIGADO,Antioquia,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,SABANETA,Antioquia,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CUCUTA,Norte de Santander,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CUCUTA,Norte de Santander,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MANIZALES,Caldas,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,VILLA DEL ROSARIO,Norte de Santander,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,LA DORADA,Caldas,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,RESTREPOA,Meta,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,CHIA,Cundinamarca,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,299.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MINI,MEDELLIN,Antioquia,,220.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,299.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MINI,BOGOTA,Bogota D.C.,,220.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MINI,MEDELLIN,Antioquia,,220.0,1
GASO ELEC,2022,CAMIONETA,Particular,PORSCHE,SABANETA,Antioquia,0.0,462.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,MONTERIA,Cordoba,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,BMW,BUCARAMANGA,Santander,,286.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,CHIA,Cundinamarca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,CHIA,Cundinamarca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,SABANETA,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,PEREIRA,Risaralda,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CHIA,Cundinamarca,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,IBAGUE,Tolima,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BARRANQUILLA,Atlantico,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MANIZALES,Caldas,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,HONDA,Tolima,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,LA CALERA,Cundinamarca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,FUNZA,Cundinamarca,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,PEREIRA,Risaralda,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,FUNZA,Cundinamarca,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,VILLA DEL ROSARIO,Norte de Santander,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,VILLA DEL ROSARIO,Norte de Santander,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,MEDELLIN,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,MEDELLIN,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,VILLA DEL ROSARIO,Norte de Santander,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,VILLA DEL ROSARIO,Norte de Santander,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,CUCUTA,Norte de Santander,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,VILLA DEL ROSARIO,Norte de Santander,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,FUNZA,Cundinamarca,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,MADRID,Cundinamarca,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,CALI,Valle del Cauca,,314.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,POPAYAN,Cauca,,314.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BMW,SABANETA,Antioquia,,286.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,YOPAL,Casanare,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MONTERIA,Cordoba,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,ARMENIA,Quindio,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,FUNZA,Cundinamarca,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,RESTREPOA,Meta,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,AUDI,ENVIGADO,Antioquia,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CARTAGENA,Bolivar,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,PEREIRA,Risaralda,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,PEREIRA,Risaralda,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,CALI,Valle del Cauca,,214.0,1
GASO ELEC,2022,CAMPERO,Particular,SUBARU,BOGOTA,Bogota D.C.,,164.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,VILLA DEL ROSARIO,Norte de Santander,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MANIZALES,Caldas,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,MARIQUITA,Tolima,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,201.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CUCUTA,Norte de Santander,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BARRANQUILLA,Atlantico,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,ENVIGADO,Antioquia,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,ALVARADO,Tolima,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,IBAGUE,Tolima,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BMW,VILLA DEL ROSARIO,Norte de Santander,,286.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,ENVIGADO,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MOSQUERA,Cundinamarca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CALI,Valle del Cauca,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CARTAGENA,Bolivar,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CHIA,Cundinamarca,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ARMENIA,Quindio,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,IBAGUE,Tolima,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,VILLA DEL ROSARIO,Norte de Santander,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,MEDELLIN,Antioquia,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,PEREIRA,Risaralda,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,COMBITA,Boyaca,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,MEDELLIN,Antioquia,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,CHIA,Cundinamarca,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,SABANETA,Antioquia,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,VILLA DEL ROSARIO,Norte de Santander,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,SABANETA,Antioquia,,176.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,VILLA DEL ROSARIO,Norte de Santander,,214.0,1
GASO ELEC,2022,CAMIONETA,Particular,BYD,BOGOTA,Bogota D.C.,,214.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,ENVIGADO,Antioquia,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,COTA,Cundinamarca,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,LA CALERA,Cundinamarca,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,BOGOTA,Bogota D.C.,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,ENVIGADO,Antioquia,,176.0,1
